player_id,match_id,assists,attempt_at_goal,attempt_at_goal_against,attempt_at_goal_against_on_target,attempt_at_goal_blocked,attempt_at_goal_from_ball_progression,attempt_at_goal_from_corner,attempt_at_goal_from_cross,attempt_at_goal_from_free_kicks,attempt_at_goal_from_other,attempt_at_goal_from_pass,attempt_at_goal_from_penalty,attempt_at_goal_from_rebound,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_inside_the_penalty_area_on_target,attempt_at_goal_off_target,attempt_at_goal_on_target,attempt_at_goal_outside_the_penalty_area,attempt_at_goal_outside_the_penalty_area_on_target,attempted_ball_progressions,attempted_switches_of_play,avg_speed,clean_sheets,completed_ball_progressions,completed_switches_of_play,corners,crosses,crosses_completed,defensive_pressures_applied,direct_defensive_pressures_applied,direct_free_kicks,direct_red_cards,distance_high_speed_running,distance_high_speed_sprinting,distance_jogging,distance_low_speed_sprinting,distance_walking,distributions_completed_under_pressure,distributions_under_pressure,forced_turnovers,fouls_against,fouls_for,free_kicks,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,goalkeeper_save_percentage,goalkeeper_saves,goalkeeper_saves_on_target,goal_kicks,goals,goals_conceded,goals_conceded_from_attempt_at_goal_against,goals_from_direct_free_kicks,goals_inside_the_penalty_area,goals_outside_the_penalty_area,headed_attempt_at_goal,indirect_free_kicks,indirect_red_cards,linebreaks_attempted,linebreaks_attempted_all_lines,linebreaks_attempted_attacking_and_midfield_line,linebreaks_attempted_attacking_line,linebreaks_attempted_attacking_line_completed,linebreaks_attempted_attacking_line_completed_only,linebreaks_attempted_attacking_line_only,linebreaks_attempted_completed,linebreaks_attempted_defensive_line,linebreaks_attempted_defensive_line_completed,linebreaks_attempted_defensive_line_completed_only,linebreaks_attempted_defensive_line_only,linebreaks_attempted_midfield_and_defensive_line,linebreaks_attempted_midfield_line,linebreaks_attempted_midfield_line_completed,linebreaks_attempted_midfield_line_completed_only,linebreaks_attempted_midfield_line_only,linebreaks_attempted_under_pressure,linebreaks_completed_all_lines,linebreaks_completed_attacking_and_midfield_line,linebreaks_completed_midfield_and_defensive_line,linebreaks_completed_under_pressure,matches_played,number_of_involvements,number_of_possession_sequences,number_of_shot_ending_sequences,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,offers_to_receive_total,offsides,own_goals,passes,passes_completed,penalties,penalties_scored,received_offers_to_receive,receptions_between_midfield_and_defensive_line,receptions_in_behind,receptions_under_direct_pressure,receptions_under_indirect_pressure,receptions_under_no_pressure,receptions_under_pressure,red_cards,speed_runs,sprints,substitutions_in,substitutions_out,take_ons_completed,threat,throw_ins,time_played,top_speed,total_distance,xg,yellow_cards,team_id,team_name,player_name,player_number,position,birthday
504502,151637,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.7352423667907715,0,1,0,0,0,0,3,0,0,0,376.8199768066406,15.869998931884766,709.67999267578125,182.77999877929688,1099.5299072265625,4,6,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,0,1,9,1,6,5,11,0,0,5,4,0,0,4,2,0,0,4,3,4,0,29,13,1,0,1,0.6003554463386536,0,24.96048333333333,27.227073669433594,2384.679931640625,0,0,43888,TUN,Sebastian TOUNEKTI,26,Midfielder,2002-07-13T00:00:00Z
372294,151637,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43888,TUN,Sabri BEN HESSEN,22,Goalkeeper,1996-06-13T00:00:00Z
516043,151637,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43888,TUN,Adam AROUS,5,Defender,2004-07-17T00:00:00Z
433380,151637,0,1,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5.871730327606201,0,0,2,0,0,0,4,2,2,0,937.06005859375,264.75,4206.1201171875,439.0799865722656,3990.360107421875,4,5,2,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,5,0,2,3,2,1,1,3,0,0,0,0,0,2,1,0,0,2,0,1,0,2,1,76,26,1,0,0,6,3,3,6,0,0,36,35,0,0,3,1,0,1,1,33,2,0,83,31,0,0,0,0.07480545341968536,0,100.54621666666667,30.38785743713379,9837.3701171875,0.0781136304140091,0,43888,TUN,Montassar TALBI,3,Defender,1998-05-26T00:00:00Z
433361,151637,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.986183166503906,0,0,0,0,0,0,34,1,1,0,1437.81005859375,87.75,4927.3701171875,584.95001220703125,3103.2099609375,17,21,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,4,2,2,4,3,0,0,0,2,1,56,26,1,28,45,2,67,8,75,2,0,29,23,0,0,16,14,0,4,17,6,21,0,126,41,0,1,0,1.5963014364242554,0,87.1279,28.48482894897461,10141.08984375,0,0,43888,TUN,Anis SLIMANE,25,Midfielder,2001-03-16T00:00:00Z
411653,151637,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43888,TUN,Dylan BRONN,6,Defender,1995-06-19T00:00:00Z
441362,151637,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43888,TUN,Mortadha BEN OUANES,12,Defender,1994-07-02T00:00:00Z
391297,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Alex GRIMALDO,3,Defender,1995-09-20T00:00:00Z
405562,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Eric GARCIA,4,Defender,2001-01-09T00:00:00Z
430751,151649,0,5,6,0,0,0,1,2,0,0,1,0,1,5,1,3,1,0,0,1,0,5.830370903015137,1,1,0,0,2,0,29,2,0,0,1191.760009765625,105.3499984741211,3648.969970703125,472.6000061035156,4217.52001953125,5,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,1,1,0,0,4,1,1,0,0,0,2,2,1,1,4,1,0,0,4,1,37,21,7,23,4,1,22,6,28,0,0,10,8,0,0,7,15,2,5,10,4,15,0,107,38,0,0,0,5.909091949462891,1,99.10936666666667,31.523008346557617,9636.2001953125,0.5643825531005859,0,43969,ESP,Mikel OYARZABAL,21,Forward,1997-04-21T00:00:00Z
430753,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.213768482208252,1,0,0,0,0,0,0,0,0,0,178.63999938964844,2.109999895095825,836.54998779296875,84.529998779296875,4209.740234375,0,0,0,0,0,0,16,11,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,30,2,0,0,7,4,3,7,0,0,24,24,0,0,2,0,0,0,0,13,0,0,20,9,0,0,0,0.1149599626660347,0,99.10936666666667,25.246870040893555,5311.5703125,0,0,43969,ESP,Unai SIMON,23,Goalkeeper,1997-06-11T00:00:00Z
423646,151649,0,2,6,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,4,2,7.639486312866211,1,3,2,8,12,5,58,8,0,0,1781.1298828125,55,6751.8603515625,587.12994384765625,3451.3203125,54,65,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,3,5,4,0,0,34,6,6,2,2,2,30,24,18,23,25,2,2,2,20,1,224,87,14,14,27,54,69,26,95,1,0,97,87,0,0,46,16,4,7,12,88,19,0,162,41,0,0,2,0.9462586045265198,0,99.10936666666667,29.779266357421875,12626.439453125,0.07682603597640991,1,43969,ESP,PEDRI,20,Midfielder,2002-11-25T00:00:00Z
447855,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.963080406188965,1,0,0,0,0,0,1,0,0,0,204.8500213623047,101.43000030517578,363.489990234375,138.77000427246094,306.1400146484375,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,1,0,0,0,0,1,5,3,0,7,1,1,2,7,9,0,0,2,1,0,0,1,3,0,0,1,2,1,0,16,11,1,0,0,3.656308174133301,0,8.393033333333335,32.384239196777344,1114.6800537109375,0,0,43969,ESP,Nico WILLIAMS,17,Forward,2002-07-12T00:00:00Z
423658,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Yeremy PINO,11,Forward,2002-10-20T00:00:00Z
405545,151649,0,4,6,0,2,0,1,0,0,1,2,0,0,3,1,1,1,1,0,1,0,6.038610935211182,1,1,0,0,4,0,18,6,0,0,863.989990234375,152.1699981689453,3060.30029296875,383.6500244140625,4059.959716796875,12,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,3,4,2,2,4,0,2,1,1,2,0,0,0,0,0,1,97,49,7,30,28,19,59,18,77,0,0,34,27,0,0,11,31,4,5,9,34,14,0,84,35,0,1,1,2.514697313308716,1,84.59738333333334,29.757183074951172,8520.0703125,0.9583578109741211,0,43969,ESP,Ferran TORRES,7,Forward,2000-02-29T00:00:00Z
492859,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Victor MUNOZ,25,Forward,2003-07-13T00:00:00Z
430735,151649,0,2,6,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,1,0,6.744806289672852,1,0,0,0,4,0,10,3,0,0,1268.469970703125,146.16000366210938,5135.68994140625,642.9000244140625,3954.4697265625,36,43,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,1,0,4,4,3,3,9,1,1,0,0,0,5,4,3,4,4,1,0,0,3,1,148,58,10,45,15,17,21,56,77,1,0,69,67,0,0,26,34,7,0,20,51,20,0,109,49,0,0,0,0.4405791461467743,5,99.10936666666667,28.60993194580078,11147.6904296875,0.099040985107421875,0,43969,ESP,Marc CUCURELLA,24,Defender,1998-07-22T00:00:00Z
474973,151649,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.49648380279541,1,0,0,0,0,0,1,0,0,0,888.52996826171875,138.41001892089844,4788.83984375,455.08001708984375,4466.2900390625,19,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,1,1,1,1,14,0,0,0,0,0,14,13,13,14,2,0,0,0,2,1,225,70,7,0,0,37,21,16,37,0,0,106,105,0,0,22,0,0,0,15,91,15,0,76,33,0,0,0,0.19970953464508057,0,99.10936666666667,30.9722843170166,10737.150390625,0.011293752118945122,0,43969,ESP,Pau CUBARSI,22,Defender,2007-01-22T00:00:00Z
430144,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Pedro PORRO,12,Defender,1999-09-13T00:00:00Z
430718,151649,0,5,6,0,0,0,0,1,0,1,3,0,0,1,1,3,1,4,0,2,1,6.976402759552002,1,2,1,0,3,0,15,1,0,0,961.65997314453125,37.43000411987305,4322.33984375,286.8500061035156,2946.0498046875,32,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,1,1,2,2,0,0,22,4,3,0,0,3,19,17,13,14,7,1,1,2,5,1,172,51,6,12,20,44,43,33,76,0,0,74,70,0,0,40,7,2,3,15,64,18,0,85,23,0,1,0,1.0782727003097534,1,74.52846666666667,27.740785598754883,8554.330078125,0.3062656819820404,0,43969,ESP,Fabian RUIZ,8,Midfielder,1996-04-03T00:00:00Z
447866,151649,0,1,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7.407779216766357,1,0,1,0,2,0,27,8,0,0,1104.0001220703125,169.6199951171875,4851.60009765625,431.7200012207031,2671.91015625,16,19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,1,1,1,0,2,1,1,2,2,0,0,0,1,1,68,27,3,26,42,17,60,25,85,0,0,28,26,0,0,17,20,1,4,16,14,20,0,105,35,0,1,0,1.9422787427902222,0,74.70666666666668,28.243436813354492,9228.8505859375,0.01003052107989788,0,43969,ESP,GAVI,9,Midfielder,2004-08-05T00:00:00Z
430754,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Martin ZUBIMENDI,18,Midfielder,1999-02-02T00:00:00Z
382739,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.289953708648682,1,0,0,0,4,1,18,4,1,0,1050.320068359375,261.5899963378906,4327.27001953125,461.4600524902344,4295.64990234375,16,24,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,1,1,2,12,4,3,0,0,4,11,8,5,7,5,0,0,3,3,1,191,67,9,15,5,4,9,15,24,0,0,90,84,0,0,10,21,3,1,17,71,18,0,95,41,0,0,0,0.16034846007823944,8,99.10936666666667,32.582191467285156,10396.2900390625,0,0,43969,ESP,Marcos LLORENTE,5,Defender,1995-01-30T00:00:00Z
447864,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Borja IGLESIAS,26,Forward,1993-01-17T00:00:00Z
447860,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Alex BAENA,15,Midfielder,2001-07-20T00:00:00Z
484691,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Joan GARCIA,13,Goalkeeper,2001-05-04T00:00:00Z
484728,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,Marc PUBILL,2,Defender,2003-06-20T00:00:00Z
430750,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2873382568359375,1,0,0,0,0,0,5,0,0,0,300.7900085449219,60.599998474121094,807.72998046875,104.66999816894531,488.3100280761719,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,21,9,1,4,3,5,10,2,12,0,0,10,8,0,0,5,2,1,0,1,9,1,0,27,10,1,0,0,1.770821452140808,0,14.511983333333333,27.557025909423828,1762.10009765625,0,0,43969,ESP,Dani OLMO,10,Forward,1998-05-07T00:00:00Z
411375,151649,0,2,6,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,2,7.029211044311523,1,1,2,0,1,0,6,0,0,0,1382.33984375,23.549999237060547,5194.6298828125,325.280029296875,3703.989990234375,74,84,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,1,0,3,3,2,2,34,6,6,0,0,5,29,25,19,23,21,1,0,5,18,1,264,79,13,2,10,43,42,13,55,0,0,126,117,0,0,35,10,1,1,41,87,42,0,121,22,0,1,0,0.23858189582824707,0,90.71633333333334,28.969236373901367,10629.791015625,0.07096368074417114,0,43969,ESP,RODRI,16,Midfielder,1996-06-22T00:00:00Z
484320,151649,0,2,6,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,5,0,6.176644802093506,1,3,0,3,7,2,1,1,0,0,298.4200134277344,25.499998092651367,968.4000244140625,87.79999542236328,1133.330078125,14,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0,6,3,2,1,2,0,5,3,2,4,8,1,0,0,6,1,58,27,6,4,6,3,3,10,13,0,0,19,16,0,0,9,14,4,2,14,12,16,0,23,6,1,0,3,1.0343067646026611,0,24.402699999999996,29.049158096313477,2513.449951171875,0.040909357368946075,0,43969,ESP,Lamine YAMAL,19,Forward,2007-07-13T00:00:00Z
430733,151649,0,1,6,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,7.390111446380615,1,0,0,0,0,0,7,3,0,0,509.5100402832031,63.84000015258789,1381.5098876953125,157.77000427246094,921.409912109375,6,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,23,10,4,8,9,1,12,6,18,0,0,11,9,0,0,3,7,0,1,5,5,6,0,45,11,1,0,0,4.016570091247559,1,24.5809,30.46206283569336,3034.0400390625,0.09099630266427994,0,43969,ESP,Mikel MERINO,6,Midfielder,1996-06-22T00:00:00Z
335999,151649,0,2,6,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,6,2,6.206328868865967,1,6,2,0,0,0,4,1,0,0,1061.2298583984375,106.88999938964844,4156.43994140625,350.1600036621094,4582.91015625,28,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,36,1,2,7,6,4,4,31,2,2,0,0,1,27,23,20,23,13,1,1,1,9,1,234,63,7,4,2,15,11,10,21,0,0,111,106,0,0,13,1,0,1,14,97,15,0,95,27,0,0,0,0.3966890871524811,1,99.10936666666667,30.896696090698242,10257.630859375,0.03330206125974655,0,43969,ESP,Aymeric LAPORTE,14,Defender,1994-05-27T00:00:00Z
447853,151649,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43969,ESP,David RAYA,1,Goalkeeper,1995-09-15T00:00:00Z
401893,151649,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.33723783493042,1,0,0,0,0,0,7,2,0,0,365.2200012207031,43.470001220703125,1791.4300537109375,142.77000427246094,1286.5601806640625,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,1,3,1,1,2,0,1,0,0,0,4,0,0,0,0,1,17,11,1,5,5,0,6,4,10,0,0,6,3,0,0,3,7,0,3,3,4,6,0,29,10,1,0,0,0.6482343077659607,0,34.35916666666667,28.785076141357422,3629.4501953125,0,0,43850,CPV,NUNO DA COSTA,21,Midfielder,1991-02-10T00:00:00Z
494314,151649,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.9047393798828125,1,1,0,1,1,1,14,0,0,0,265.25,99.98999786376953,799.67999267578125,165.3699951171875,573.239990234375,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,5,3,2,2,1,0,2,1,3,0,0,2,2,0,0,1,1,0,0,2,0,2,0,26,11,1,0,1,0.1675005853176117,0,16.573916666666676,31.717422485351562,1903.5299072265625,0,0,43850,CPV,TELMO ARCANJO,18,Midfielder,2001-06-21T00:00:00Z
373344,151649,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43850,CPV,GARRY RODRIGUES,11,Midfielder,1990-11-27T00:00:00Z
401894,151649,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.6018900871276855,1,0,0,0,0,0,43,9,0,0,985.97998046875,44.779998779296875,4444.669921875,320.5299987792969,3292.380126953125,15,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,1,0,0,1,0,4,0,0,3,5,0,0,0,0,1,55,28,0,1,10,4,9,6,15,0,0,22,17,0,0,8,3,0,4,18,4,22,0,90,27,0,1,0,0.046252019703388214,0,82.53545000000001,27.787973403930664,9088.33984375,0,0,43850,CPV,JAMIRO MONTEIRO,10,Midfielder,1993-11-23T00:00:00Z
297266,151649,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43850,CPV,STOPIRA,2,Defender,1988-05-20T00:00:00Z
482783,151649,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43850,CPV,WAGNER PINA,24,Defender,2002-11-03T00:00:00Z
477852,151649,0,1,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2,6.437580585479736,1,1,1,0,0,0,30,6,1,0,1154.68994140625,107.88998413085938,5578.9501953125,331.3999938964844,3466.85009765625,9,14,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,0,0,2,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,1,51,29,2,0,6,4,9,1,10,0,0,19,12,0,0,5,0,0,1,11,14,12,0,91,24,0,0,1,0.008585665374994278,0,99.10936666666667,28.374107360839844,10639.7802734375,0.010976112447679043,0,43850,CPV,KEVIN PINA,6,Midfielder,1997-01-27T00:00:00Z
